ID,Kasutusotstarve,Kasutusotstarve_ID,Maakond,KOV,KOV_voi_LinnaOsa,Esmane_Kasutuselevotu_Aasta,Ajastu,Aeg,Hooneosade_Arv,Hooneosade_Arv_Normaliseeritud,Ruumide_Arv,Rummide_arv_vannitoata,Maksimaalne_Korruste_Arv,Liftid,Trepikodade_Arv,MaaAluste_Korruste_Arv,Korgus,Korgus_Umardatud,Laius,Pikkus,EhitusAlune_Pindala,Suletud_Netopindala,Building_Common_Area,Heated_Area,Välisseina_liik,Valisnurkade Arva,Sisenurkade Arv,Mitu otsaseina soojustatud?,Kande- ja jäigastavate konstruktsioonide materjal,Välisseina liik,Välisseina välisviimistluse materjal,Katusekatte materjal,Soojusvarustuse liik,Lamekatus_0/1,kahepoolne_kaldkatus_0/1,ühepoole_kaldkatus_0/1,Lodzad_0/1,Rõdud_0/1,Otstes aknad_0/1,Energy_Certificate_Class,Asein_märgis,Aaken_märgis,Aken/sein,Heated/6.25,A märgis/A arv(köetavast pinnast),Akende pindala vastavalt tubade arvule,A märgis/A arv(ktubade arv),kütte kommentaar
209,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1984,1981-1990,>1980,39,40,141,102,5,0,4,1,17.3,17.5,12.8,47.4,546,2011,635.4,1658,tellis,14,10,0,tellis. monteeritav raudbetoon,tellis,fassaadiplaat (seal hulgas tsementkiudplaat). krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,1,A,1618,216.9,0.118,265.28,1.223052098,231.54,1.067496542,pole
253,Muu kolme või enama korteriga elamu,12339,Lääne-Viru maakond, Rakvere linn, Rakvere linn,1984,1981-1990,>1980,30,30,140,110,3,0,4,1,11.9,12,24.8,56.9,970,2217.9,800.9,1964.8,tellis,9,5,0,tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms). tellis,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,D,947.8,247.61,0.207,314.37,1.269609466,249.7,1.008440693,pole
261,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere vald, Sõmeru alevik,1967,1961-1970,1950-1980,8,10,34,26,2,0,1,0,10.7,10.5,15.7,19.5,307.6,430,19.8,410,tellis,4,0,0,tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms). tellis,krohv,plaatmaterjal (seal hulgas tsementkiudplaat),kohtküte,0,1,0,0,0,1,E,269.5,75.5,0.219,65.60,0.868874172,59.02,0.781721854,pole
169,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere vald, Sõmeru alevik,1968,1961-1970,1950-1980,12,10,52,40,3,0,2,1,12.6,12.5,9.5,34.2,309.5,845.3,234.7,639.2,tellis,4,0,0,tellis,tellis,fassaadiplaat (seal hulgas tsementkiudplaat),plekk,kaugküte,0,1,0,0,0,0,C,465,137,0.228,102.27,0.746510949,90.8,0.662773723,pole
263,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Tapa vald, Tapa linn,1960,1951-1960,1950-1980,44,40,168,124,4,0,3,1,15.3,15.5,11.5,50.1,606,1561.2,0,1561,tellis,4,0,0,tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),fassaadiplaat (seal hulgas tsementkiudplaat),plaatmaterjal (seal hulgas tsementkiudplaat),kaugküte,0,1,0,0,0,1,E,964.6,330.9,0.255,249.76,0.754789967,281.48,0.850649743,pole
84,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Tapa vald, Tapa linn,1959,1951-1960,1950-1980,18,20,78,60,3,0,2,1,16.9,17,13.4,36.7,473,1241.2,319.5,921.7,tellis,6,2,0,monteeritav raudbetoon. väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon. tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms). tellis,krohv,plekk,kaugküte,0,1,0,0,0,1,C,760,176.6,0.189,147.47,0.835062288,136.2,0.771234428,pole
283,Muu kolme või enama korteriga elamu,12311,Lääne-Viru maakond, Tapa vald, Tapa linn,1962,1961-1970,1950-1980,18,20,60,42,3,0,1,1,15,15,13.5,36.8,477,1268.4,259,1246,tellis,6,2,0,tellis,tellis,krohv,plekk,kohtküte. kaugküte. lokaalküte,0,1,0,0,0,1,B,0,1,1.000,199.36,199.36,96.6,96.6,pole
250,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Tapa vald, Tapa linn,1962,1961-1970,1950-1980,32,30,121,89,4,0,2,1,16,16,0,0,396,1101.3,0,1088,tellis,4,0,0,tellis,tellis,krohv,plekk,kaugküte,0,1,0,0,0,1,D,752,261,0.258,174.08,0.66697318,202.03,0.774061303,pole
277,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Tapa vald, Tapa linn,1959,1951-1960,1950-1980,33,30,93,60,3,0,3,1,13.4,13.5,11.5,49.9,582,1551,403,1148,tellis,4,0,0,monteeritav raudbetoon,tellis,krohv,plekk,kaugküte,0,1,0,0,0,1,C,665,284.4,0.300,183.68,0.645850914,136.2,0.478902954,pole
286,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Tapa vald, Tapa linn,1966,1961-1970,1950-1980,64,60,208,144,4,0,4,1,15.3,15.5,11.1,81.3,964,3406,737.2,2751.5,tellis,4,0,0,monteeritav raudbetoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,plekk,lokaalküte. kaugküte,0,1,0,0,0,1,C,1320.1,533.3,0.288,440.24,0.825501594,326.88,0.612938309,pole
35,Muu kolme või enama korteriga elamu,11222,Lääne-Viru maakond, Rakvere vald, Sõmeru alevik,1969,1961-1970,1950-1980,8,10,36,28,2,0,2,1,12.8,13,13,49.8,270,585.9,205.8,380.1,tellis,6,4,0,tellis,tellis. väikeplokk,keraamiline tellis,eterniit,kohtküte,0,1,0,0,0,0,E,275,82,0.230,60.82,0.741658537,63.56,0.775121951,pole
298,Muu kolme või enama korteriga elamu,11222,Rapla maakond, Märjamaa vald, Märjamaa alev,1982,1981-1990,>1980,24,20,120,96,3,0,4,1,10.1,10,0,0,661,1977.4,557.8,1601,tellis,6,2,0,tellis,tellis,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,D,1088,212,0.163,256.16,1.208301887,217.92,1.027924528,pole
42,Muu kolme või enama korteriga elamu,11222,Rapla maakond, Rapla vald, Rapla linn,1980,1971-1980,1950-1980,25,30,126,101,3,0,5,1,9.8,10,47.3,54.3,879,1940.7,433.3,1662.2,tellis,10,6,0,monteeritav raudbetoon. väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),fassaadiplaat (seal hulgas tsementkiudplaat). krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,1,E,1218.1,264.4,0.178,265.95,1.005869894,229.27,0.867133132,pole
257,Muu kolme või enama korteriga elamu,11222,Rapla maakond, Rapla vald, Rapla linn,1990,1981-1990,>1980,15,20,79,64,5,0,1,0,17.5,17.5,0,0,228,1316.6,315.4,1122.3,tellis,10,6,0,tellis,tellis. väikeplokk,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,1010,155,0.133,179.57,1.158503226,145.28,0.937290323,pole
295,Muu kolme või enama korteriga elamu,11222,Rapla maakond, Rapla vald, Rapla linn,1971,1971-1980,1950-1980,18,20,72,54,3,0,2,1,12,12,11.1,33.8,361,1072.3,300.5,802,tellis,4,0,2,tellis,tellis. väikeplokk,keraamiline tellis,bituumen või  PVC  plaat või rullmaterjal,kaugküte,0,1,0,0,0,0,F,539.4,150.2,0.218,128.32,0.854327563,122.58,0.816111851,pole
9,Muu kolme või enama korteriga elamu,11222,Valga maakond, Valga vald, Valga linn,1975,1971-1980,1950-1980,36,40,168,132,3,0,6,1,10.2,10,0,0,941,2815.4,818.6,2235,tellis,8,4,0,tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms). tellis,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,D,1780,397,0.182,357.60,0.900755668,299.64,0.754760705,pole
88,Muu kolme või enama korteriga elamu,11222,Valga maakond, Tõrva vald, Tõrva linn,1972,1971-1980,1950-1980,32,30,143,111,4,0,4,1,13,13,0,0,603,2187.8,526.9,1875,tellis,4,0,0,tellis,tellis,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,C,457.3,204.8,0.309,300.00,1.46484375,251.97,1.230322266,pole
160,Muu kolme või enama korteriga elamu,11222,Valga maakond, Tõrva vald, Tõrva linn,1970,1961-1970,1950-1980,12,10,60,48,3,0,2,1,10.2,10,9.2,33.5,290,902.2,289.7,702,tellis,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,B,655.2,132.1,0.168,112.32,0.850264951,108.96,0.824829674,pole
222,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi vald, Ramsi alevik,1977,1971-1980,1950-1980,44,40,176,132,5,0,3,1,15.5,15.5,0,0,605,2538.6,546.6,2307,tellis,4,0,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,A,1205,391,0.245,369.12,0.944040921,299.64,0.766342711,pole
126,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1974,1971-1980,1950-1980,24,20,114,90,3,0,4,1,10,10,0,0,558,1648.7,483.6,1322.6,tellis,4,0,0,tellis,tellis. väikeplokk,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,C,1049.2,293.2,0.218,211.62,0.721746248,204.3,0.696793997,pole
377,Muu kolme või enama korteriga elamu,12201,Viljandi maakond, Viljandi linn, Viljandi linn,1990,1981-1990,>1980,75,80,328,253,10,2,2,1,31.7,31.5,17.5,53.5,804.7,5641,885.3,5095,tellis,12,8,0,tellis,tellis. väikeplokk. tellis,keraamiline tellis,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,1,B,2428,697,0.223,815.20,1.169583931,574.31,0.823974175,pole
230,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1992,1991-2000,>1980,24,20,110,86,4,0,2,1,14.7,14.5,22.1,33.9,534.3,1883.7,482.1,1500.6,tellis,9,5,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,tellis,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,1,C,1530.3,221.1,0.126,240.10,1.085915875,195.22,0.882948892,pole
239,Muu kolme või enama korteriga elamu,11222,Võru maakond, Võru linn, Võru linn,1961,1961-1970,1950-1980,18,20,72,54,3,0,2,1,11.7,11.5,11.8,31.1,359,1017.8,68.2,772.4,tellis,4,0,0,tellis. monteeritav raudbetoon. looduslik kivi. monoliitne raudbetoon,tellis,fassaadiplaat (seal hulgas tsementkiudplaat). krohv,plekk,kaugküte,0,1,0,0,0,1,B,0,1,0.000,123.58,123.584,124.2,124.2,pole
305,Muu kolme või enama korteriga elamu,11222,Võru maakond, Võru linn, Võru linn,1977,1971-1980,1950-1980,45,50,180,135,10,1,1,1,32.1,32,18.8,26.5,447,2751.2,605.1,2751,tellis,11,7,0,tellis,tellis,muu. krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,1,C,1570.3,608,0.279,474.31,0.780115699,337.5,0.555098684,pole
378,Muu kolme või enama korteriga elamu,11222,Harju maakond, Harku vald, Tabasalu alevik,1981,1981-1990,>1980,29,30,108,79,11,1,1,1,32,32,19,20,282,2260.9,538.1,1793.6,tellis,6,2,0,tellis,tellis. väikeplokk,keraamiline tellis,bituumen või  PVC  plaat või rullmaterjal,lokaalküte,1,0,0,1,0,1,C,1898,328.8,0.148,309.24,0.940515144,197.5,0.6006691,pole
129,Muu kolme või enama korteriga elamu,11222,Harju maakond, Harku vald, Harku alevik,1965,1961-1970,1950-1980,25,30,85,60,3,0,3,1,12.8,13,12.7,41,493.5,1398.3,350.1,989.3,tellis,4,0,0,tellis. monteeritav raudbetoon,tellis,krohv,plaatmaterjal (seal hulgas tsementkiudplaat),lokaalküte,0,1,0,0,0,1,F,602,219,0.267,170.57,0.778853724,150,0.684931507,pole
101,Muu kolme või enama korteriga elamu,11222,Harju maakond, Jõelähtme vald, Loo alevik,1961,1961-1970,1950-1980,18,20,72,54,3,0,2,0,12,12,11.4,31,342,776.8,64.1,776.8,tellis,4,0,0,tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),muu,plekk,kaugküte,0,1,0,0,0,1,D,431.7,160.1,0.271,133.93,0.836546124,135,0.843222986,pole
206,Muu kolme või enama korteriga elamu,11222,Harju maakond, Anija vald, Kehra linn,1968,1961-1970,1950-1980,44,40,188,144,4,0,4,1,15.2,15,12.4,65.4,750,2805.6,632,2358,tellis,4,0,0,tellis,tellis,muu,plekk,kaugküte. lokaalküte,0,1,0,0,0,0,C,1463,346,0.191,406.55,1.175004983,360,1.040462428,pole
0,Muu kolme või enama korteriga elamu,11222,Harju maakond, Keila linn, Keila linn,1967,1961-1970,1950-1980,12,10,48,36,2,0,2,1,9,9,12,31,329,592.8,124.2,468.6,tellis,4,0,0,tellis,tellis. väikeplokk,pole,eterniit,kaugküte,0,1,0,0,0,1,F,0,1,0.000,74.98,74.976,82.8,82.8,pole
34,Muu kolme või enama korteriga elamu,11222,Harju maakond, Kose vald, Kose-Uuemõisa alevik,1968,1961-1970,1950-1980,12,10,60,48,3,0,2,1,10.6,10.5,0,0,288,863.3,249.9,613,tellis,4,0,0,monteeritav raudbetoon,tellis. väikeplokk,keraamiline tellis,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,E,608,143,0.190,105.69,0.739088498,110.4,0.772027972,pole
134,Muu kolme või enama korteriga elamu,11222,Harju maakond, Saku vald, Saku alevik,1975,1971-1980,1950-1980,20,20,74,54,5,0,1,0,17,17,16.2,16.4,264,1230.8,320.6,1032,tellis,4,0,0,tellis. monteeritav raudbetoon,tellis,krohv. muu,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,1,C,769.6,206.8,0.212,177.93,0.860401521,135,0.652804642,pole
260,Muu kolme või enama korteriga elamu,11222,Harju maakond, Saue vald, Laagri alevik,1978,1971-1980,1950-1980,54,50,172,118,5,0,3,1,17,17,0,0,445,1972.2,465.8,1584.5,tellis,8,4,0,tellis,tellis,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,G,1321.4,316,0.193,273.19,0.864524225,295,0.933544304,pole
346,Muu kolme või enama korteriga elamu,11222,Harju maakond, Saue vald, Laagri alevik,1975,1971-1980,1950-1980,45,50,224,179,5,0,3,1,17.5,17.5,35.8,40.4,824,3945,1044.3,3198.3,tellis,19,15,0,monteeritav raudbetoon,tellis,keraamiline tellis,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,1,C,2044.5,484,0.191,551.43,1.139320319,447.5,0.924586777,pole
381,Muu kolme või enama korteriga elamu,11222,Harju maakond, Saue vald, Laagri alevik,1981,1981-1990,>1980,50,50,225,175,5,0,3,1,16.7,16.5,18.5,62,689,4035.5,1063.2,3409.2,tellis,14,10,0,tellis. monteeritav raudbetoon,tellis,keraamiline tellis. muu,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,1,C,1736.1,538.9,0.237,587.79,1.0907276,437.5,0.811838931,pole
45,Muu kolme või enama korteriga elamu,11222,Harju maakond, Saue vald, Laagri alevik,1969,1961-1970,1950-1980,12,10,48,36,2,0,2,1,7.4,7.5,11,33.6,358,833.9,309.3,560.5,tellis,4,0,0,tellis,pole,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,E,0,1,1.000,89.68,89.68,82.8,82.8,pole
66,Muu kolme või enama korteriga elamu,11222,Harju maakond, Keila linn, Keila linn,1985,1981-1990,>1980,15,20,68,53,3,0,2,1,12.5,12.5,15.5,32,411,1200.4,355.9,916.5,tellis,4,0,0,tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,0,1,0,1,0,0,D,0,1,0.000,146.64,146.64,121.9,121.9,pole
3,Muu kolme või enama korteriga elamu,11222,Harju maakond, Keila linn, Keila linn,1971,1971-1980,1950-1980,12,10,54,42,2,0,3,1,7,7,9,46,390,852.8,324,613,tellis,10,6,0,tellis,tellis. väikeplokk,keraamiline tellis,eterniit,kohtküte,1,0,0,0,0,0,E,435.7,142.5,0.246,105.69,0.741681791,96.6,0.677894737,pole
215,Muu kolme või enama korteriga elamu,11222,Harju maakond, Keila linn, Keila linn,1970,1961-1970,1950-1980,16,20,79,63,4,0,2,1,14.8,15,0,0,290,1105.7,293.5,862,tellis,4,0,0,tellis,tellis. väikeplokk. muu,keraamiline tellis,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,E,0,1,0.000,137.92,137.92,144.9,144.9,pole
13,Muu kolme või enama korteriga elamu,11222,Harju maakond, Saue vald, Saue linn,1967,1961-1970,1950-1980,12,10,60,48,3,0,2,1,10.5,10.5,0,0,295,902.9,294.1,681,tellis,4,0,0,tellis,tellis. väikeplokk,keraamiline tellis,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,0,0,0,D,656,133,0.169,117.41,0.882810474,120,0.902255639,pole
135,Muu kolme või enama korteriga elamu,11222,Harju maakond, Saue vald, Valingu küla,1973,1971-1980,1950-1980,12,10,48,36,2,0,3,1,8.5,8.5,9.9,38.4,452,854.5,339.1,597,tellis,4,0,0,tellis. monteeritav raudbetoon,tellis,krohv,plekk,lokaalküte,0,1,0,0,0,1,C,417.5,101,0.195,102.93,1.019119153,82.8,0.81980198,pole
231,Muu kolme või enama korteriga elamu,11222,Harju maakond, Saue vald, Laagri alevik,1985,1981-1990,>1980,44,40,213,169,5,0,3,1,18,18,40.8,43.2,815,3765.9,893.7,3232.1,tellis,8,4,0,tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,2141.5,570.9,0.210,557.26,0.976105484,422.5,0.740059555,pole
43,Muu kolme või enama korteriga elamu,11222,Harju maakond, Viimsi vald, Haabneeme alevik,1988,1981-1990,>1980,28,30,126,98,5,0,4,1,19.4,19.5,33.1,60.6,778,2670.6,798.6,2456,tellis,24,20,0,tellis,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,2471,339,0.121,423.45,1.249109958,245,0.722713864,pole
11,Muu kolme või enama korteriga elamu,11222,Harju maakond, Saue vald, Laagri alevik,1992,1991-2000,>1980,18,20,98,80,3,0,3,0,10.8,11,12.5,55.6,684,1981.2,0,1551.5,tellis,4,0,0,tellis,tellis. väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,plekk,kaugküte,0,1,0,0,1,1,C,991.49,210.156,0.175,267.50,1.272863968,200,0.951673995,Tõhus kaugküte
87,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1977,1971-1980,1950-1980,40,40,170,130,5,0,2,1,17.2,17,32.1,33.2,645.6,2760.2,701,2760.2,tellis/väikeplokk,14,10,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,1,C,1370.1,462.2,0.252,441.63,0.955499784,295.1,0.638468196,pole
218,Muu kolme või enama korteriga elamu,11222,Lääne maakond, Haapsalu linn, Haapsalu linn,1978,1971-1980,1950-1980,36,40,144,108,4,0,1,1,13.3,13.5,25,46,618.1,2249.7,501.5,1892.1,tellis/väikeplokk,8,4,0,tellis. väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon. monteeritav raudbetoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms). tellis,krohv. fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte. lokaalküte,1,0,0,0,0,0,B,1218.2,259.7,0.176,302.74,1.165714286,245.16,0.944012322,pole
219,Muu kolme või enama korteriga elamu,11222,Lääne maakond, Haapsalu linn, Haapsalu linn,1978,1971-1980,1950-1980,35,40,107,72,4,0,4,1,13.3,13.5,25,46,618.1,2249.7,501.5,1892.1,tellis/väikeplokk,8,4,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon. tellis. looduslik kivi. monteeritav raudbetoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms). tellis,krohv. fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte. lokaalküte,1,0,0,0,0,0,B,1179.6,356.3,0.232,326.22,0.915588375,180,0.505192254,pole
164,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Kambja vald, Reola küla,1980,1971-1980,1950-1980,42,40,141,99,3,0,1,1,12.5,12.5,16.5,48.8,694,1696.5,346.6,1697,tuhaplokk,8,4,0,monteeritav raudbetoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),krohv,plekk,lokaalküte,0,1,0,0,0,1,D,875.9,198.4,0.185,271.52,1.368548387,224.73,1.132711694,pole
245,Muu kolme või enama korteriga elamu,11222,Harju maakond, Keila linn, Keila linn,1986,1981-1990,>1980,40,40,124,84,3,0,2,1,9.3,9.5,16.3,48.7,712,2332.3,848.6,1743.8,tuhaplokk,8,4,0,väike- või suurplokk. näiteks vaht. mull. kergkruus. kärg. betoon,väike- või suurplokk (vaht. mull. kergkruus. kärg. betoon jms),fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,1,B,928.4,212.4,0.186,300.66,1.415513994,210,0.988700565,pole
18,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Ilmatsalu alevik,1992,1991-2000,>1980,24,20,118,94,3,0,3,1,12,12,13,55,418,1975.8,490.2,1627,vahvelpaneel,4,0,0,muu,muu,krohv,pole,kaugküte,0,1,0,1,0,1,D,0,1,0.000,260.32,260.32,216.2,216.2,pole
121,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1992,1991-2000,>1980,40,40,130,90,5,0,2,1,16.5,16.5,12.5,33.2,389,1904.7,507.2,1602,vahvelpaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,D,1104.1,191.1,0.148,256.32,1.341287284,204.3,1.069073783,pole
173,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1980,1971-1980,1950-1980,36,40,162,126,9,1,1,1,30,30,12.2,25.9,327,2449.6,488.4,2248,vahvelpaneel,8,4,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,1585.2,341.6,0.177,359.68,1.0529274,286.02,0.837295082,pole
254,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1988,1981-1990,>1980,45,50,155,110,5,0,3,1,16,16,11.5,55,653,3299.6,240,2731.8,vahvelpaneel,8,4,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,muu,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1518,402,0.209,437.09,1.087283582,249.7,0.621144279,pole
265,Muu kolme või enama korteriga elamu,11222,Võru maakond, Võru linn, Võru linn,1991,1991-2000,>1980,30,30,140,110,5,0,2,1,15.3,15.5,13.2,39.7,490,2192.2,61.2,1919,vahvelpaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,A,1299,224.3,0.147,307.04,1.368880963,249.7,1.113241195,pole
296,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1988,1981-1990,>1980,45,50,200,155,5,0,3,1,16.4,16.5,12.2,55.4,651,3214.8,749.8,2667,vahvelpaneel,8,4,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,E,1648.5,408.6,0.199,426.72,1.044346549,351.85,0.861111111,pole
323,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1987,1981-1990,>1980,47,50,109,62,3,0,5,1,11,11,45.4,78.4,1177,3802.9,1208.8,2858.4,vahvelpaneel,8,4,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,1946,342,0.149,457.34,1.337263158,140.74,0.411520468,pole
325,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1988,1981-1990,>1980,45,50,200,155,5,0,3,1,16.4,16.5,13.2,55.3,699,3053.6,449.4,2682.8,vahvelpaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,fassaadiplaat (seal hulgas tsementkiudplaat),bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1674.5,379.5,0.185,429.25,1.131088274,351.85,0.927140975,pole
326,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1986,1981-1990,>1980,59,60,278,219,5,0,5,1,16.3,16.5,13.3,65.5,775.8,4564.7,1061.8,3740,vahvelpaneel,4,0,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,pole,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,C,2231.4,552.1,0.198,598.40,1.083861619,497.13,0.900434704,pole
29,Muu kolme või enama korteriga elamu,11222,Tartu maakond, Tartu linn, Tartu linn,1987 (2017),1981-1990,>1980,60,60,279,219,5,0,4,1,15,15,12.9,78.6,948,4580.9,0,3797.7,vahvelpaneel,14,10,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,muu. muu. krohv,katusekivi,kaugküte,0,1,0,1,0,0,B,2420.7,501.7,0.172,654.78,1.305114335,547.5,1.091289615,Kaugküte
34,Muu kolme või enama korteriga elamu,11222,Viljandi maakond, Viljandi linn, Viljandi linn,1990 (2019),1981-1990,>1980,45,50,210,165,5,0,3,1,14.9,15,15.1,58.2,744,3245.3,590,2950,vahvelpaneel,6,2,0,monteeritav raudbetoon,mitmekihiline raudbetoonpaneel,muu,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,B,1870.2,418.744,0.183,508.62,1.214633976,412.5,0.985088742,Tõhus kaugküte
33,Muu kolme või enama korteriga elamu,11222,Pärnu maakond, Tori vald, Sindi linn,1980,1971-1980,1950-1980,60,60,270,210,5,0,4,1,17.3,17.5,11.9,73.8,960,4168.5,0,3694.6,väikepaneel,4,0,0,tellis,mitmekihiline raudbetoonpaneel,krohv,bituumen või  PVC  plaat või rullmaterjal,kaugküte,1,0,0,1,0,0,E,1743,642,0.269,591.14,0.920772586,476.7,0.742523364,Kaugküte
